DateTime,zone1,zone2,zone3,zone4,zone5,zone6,zone7
8/28/23 7:20,"116,71","112,53","130,26","79,27","16,26","26,19","123,69"
8/28/23 7:30,"117,71","112,98","129,63","78,61","16,67","24,55","125,32"
8/28/23 7:40,"119,27","112,69","128,75","71,33","19,85","23,60","125,91"
8/28/23 7:50,"121,23","112,09","129,68","69,03","19,59","23,06","128,36"
8/28/23 8:00,"121,03","111,11","137,93","70,14","20,12","22,42","126,91"
8/28/23 8:10,"121,05","107,74","140,25","73,73","20,50","22,43","130,74"
8/28/23 8:20,"120,74","107,55","142,87","80,25","20,36","21,90","133,68"
8/28/23 8:30,"119,15","109,97","147,94","77,10","19,98","22,29","133,45"
8/28/23 8:40,"119,83","112,15","151,32","78,61","19,76","22,98","137,75"
8/28/23 8:50,"129,93","108,52","154,30","79,29","19,54","21,72","133,82"
8/28/23 9:00,"132,52","108,71","161,06","79,10","19,12","22,23","125,28"
8/28/23 9:10,"132,76","109,32","170,29","82,40","20,09","22,65","125,83"
8/28/23 9:20,"133,86","112,04","171,22","85,49","20,72","22,71","136,54"
8/28/23 9:30,"132,61","117,65","173,03","89,10","21,54","23,23","126,06"
8/28/23 9:40,"130,90","119,08","166,41","94,97","22,06","23,82","130,06"
8/28/23 9:50,"129,16","118,35","162,74","96,90","22,19","23,87","135,21"
8/28/23 10:00,"126,50","117,06","162,42","95,73","22,05","24,05","126,14"
8/28/23 10:10,"126,03","119,71","165,27","92,39","21,88","25,07","127,14"
8/28/23 10:20,"127,66","123,81","168,43","89,21","21,31","25,46","133,84"
8/28/23 10:30,"127,41","117,49","172,73","86,99","22,01","26,07","131,80"
8/28/23 10:40,"132,22","118,23","165,15","81,75","21,85","26,57","130,26"
8/28/23 10:50,"131,04","120,68","166,30","88,87","20,86","26,99","129,99"
8/28/23 11:00,"130,02","118,24","165,42","88,43","19,48","27,15","132,99"
8/28/23 11:10,"130,99","118,49","171,26","88,13","19,28","27,53","129,51"
8/28/23 11:20,"131,98","120,00","186,92","89,59","17,24","28,37","130,97"
8/28/23 11:30,"135,20","119,65","189,65","89,01","17,79","28,35","138,88"
8/28/23 11:40,"134,12","123,03","194,65","96,11","16,82","28,20","147,57"
8/28/23 11:50,"137,32","122,71","192,04","92,86","16,04","29,25","147,24"
8/28/23 12:00,"140,05","119,94","188,18","93,47","16,34","29,24","146,20"
8/28/23 12:10,"138,52","118,57","188,65","94,98","15,79","29,53","148,91"
8/28/23 12:20,"137,15","118,36","195,54","94,95","15,21","30,73","149,69"
8/28/23 12:30,"134,83","123,11","194,99","89,39","15,75","30,18","149,65"
8/28/23 12:40,"125,83","117,89","196,19","85,45","16,01","30,85","148,22"
8/28/23 12:50,"122,23","118,49","201,17","85,14","17,00","30,98","149,10"
8/28/23 13:00,"119,40","118,04","197,33","85,07","16,76","31,19","141,49"
8/28/23 13:10,"116,96","117,00","194,90","85,50","15,53","31,59","135,20"
8/28/23 13:20,"115,39","121,17","206,68","85,94","12,07","32,08","142,87"
8/28/23 13:30,"117,94","120,35","208,14","87,05","11,90","32,59","145,14"
8/28/23 13:40,"117,13","121,84","199,70","89,86","12,74","33,56","141,48"
8/28/23 13:50,"115,34","121,88","195,37","91,11","13,11","34,31","145,91"
8/28/23 14:00,"110,89","124,26","181,09","94,30","12,08","34,34","142,54"
8/28/23 14:10,"113,70","123,70","178,36","95,52","12,33","35,10","147,39"
8/28/23 14:20,"114,56","127,35","180,85","94,96","12,51","35,65","144,15"
8/28/23 14:30,"121,91","128,46","181,20","94,98","12,03","35,34","146,38"
8/28/23 14:40,"124,66","129,17","181,34","93,45","12,43","35,53","147,94"
8/28/23 14:50,"125,08","126,92","181,61","93,29","12,00","34,88","146,39"
8/28/23 15:00,"129,78","121,42","189,40","95,25","11,93","34,46","150,34"
8/28/23 15:10,"128,40","116,20","192,31","95,14","12,14","33,25","152,34"
8/28/23 15:20,"133,41","116,21","198,07","97,63","12,66","32,80","153,27"
8/28/23 15:30,"132,53","114,51","205,27","99,31","13,63","33,00","149,34"
8/28/23 15:40,"136,69","119,69","203,59","97,00","12,59","33,13","158,67"
8/28/23 15:50,"129,56","122,74","195,38","97,10","12,75","32,97","154,66"
8/28/23 16:00,"127,78","122,25","188,18","95,44","12,54","32,23","154,35"
8/28/23 16:10,"137,20","121,04","197,63","92,28","13,39","31,79","149,87"
8/28/23 16:20,"141,88","119,83","183,39","97,12","18,89","31,25","150,88"
8/28/23 16:30,"138,27","117,46","151,27","96,10","18,23","31,43","158,75"
8/28/23 16:40,"139,35","118,29","155,58","96,02","17,64","30,19","157,93"
8/28/23 16:50,"138,21","117,84","154,75","98,50","17,93","29,02","146,94"
8/28/23 17:00,"141,08","119,74","165,75","102,21","18,04","28,45","141,65"
8/28/23 17:10,"138,35","117,37","183,54","104,71","17,94","28,76","143,43"
8/28/23 17:20,"137,67","118,91","201,25","105,25","18,99","29,77","135,26"
8/28/23 17:30,"131,45","119,64","200,85","104,40","18,92","29,73","142,21"
8/28/23 17:40,"129,87","119,35","204,66","105,06","20,90","29,81","151,15"
8/28/23 17:50,"135,80","116,81","204,30","104,90","20,51","29,46","169,00"
8/28/23 18:00,"130,02","119,61","205,83","105,67","21,01","29,17","178,61"
8/28/23 18:10,"128,57","119,93","207,70","104,62","20,19","28,94","180,07"
8/28/23 18:20,"135,13","117,49","199,94","103,69","19,65","29,75","182,64"
8/28/23 18:30,"135,82","121,95","200,07","101,70","19,09","30,31","182,64"
8/28/23 18:40,"135,25","123,27","200,12","100,19","19,42","29,74","185,48"
8/28/23 18:50,"134,49","122,95","200,64","100,29","18,24","29,67","182,97"
8/28/23 19:00,"132,21","124,91","202,05","97,67","17,36","29,30","179,48"
8/28/23 19:10,"134,13","127,25","196,03","90,47","17,43","28,27","177,58"
8/28/23 19:20,"136,39","125,81","196,95","89,27","16,69","26,69","177,71"
8/28/23 19:30,"134,12","120,25","196,34","85,74","15,66","30,80","173,68"
8/28/23 19:40,"130,01","120,58","196,69","89,32","15,78","31,48","172,30"
8/28/23 19:50,"126,24","123,65","201,18","87,32","15,38","30,99","172,83"
8/28/23 20:00,"124,71","126,46","205,32","88,34","16,05","32,30","184,97"
8/28/23 20:10,"124,81","129,13","207,59","89,05","15,87","34,24","182,13"
8/28/23 20:20,"123,72","133,83","213,87","90,17","16,49","37,12","174,12"
8/28/23 20:30,"124,89","137,56","217,45","91,42","16,24","39,67","180,04"
8/28/23 20:40,"126,74","141,64","220,42","91,70","15,79","40,43","187,37"
8/28/23 20:50,"128,37","140,93","225,15","88,62","15,81","40,67","183,22"
8/28/23 21:00,"126,21","142,96","219,36","87,23","15,15","39,82","176,89"
8/28/23 21:10,"125,74","127,23","214,78","87,21","13,77","39,80","179,00"
8/28/23 21:20,"124,33","118,45","211,86","87,32","13,65","39,66","173,45"
8/28/23 21:30,"123,48","118,17","210,34","86,49","13,88","38,86","179,93"
8/28/23 21:40,"122,61","118,08","204,29","87,01","14,61","38,80","182,48"
8/28/23 21:50,"123,94","115,21","202,85","86,16","14,38","39,04","181,30"
8/28/23 22:00,"118,94","111,77","205,42","85,30","13,94","38,96","183,18"
8/28/23 22:10,"118,28","111,80","204,50","85,09","12,57","39,98","177,90"
8/28/23 22:20,"117,66","110,55","203,58","84,72","12,05","39,42","177,86"
8/28/23 22:30,"117,83","108,75","197,58","84,27","12,53","39,13","172,39"
8/28/23 22:40,"127,99","109,39","195,21","80,86","12,57","38,82","173,83"
8/28/23 22:50,"121,49","109,81","194,98","81,60","12,82","39,18","180,57"
8/28/23 23:00,"121,60","110,29","191,02","81,38","12,62","39,29","181,66"
8/28/23 23:10,"121,76","109,15","192,55","80,58","13,01","38,54","156,55"
8/28/23 23:20,"116,44","108,03","190,13","79,65","13,44","38,25","156,70"
8/28/23 23:30,"110,82","106,87","189,94","78,01","13,22","38,26","151,96"
8/28/23 23:40,"112,40","108,12","185,38","77,79","12,77","38,73","154,16"
8/28/23 23:50,"116,10","109,91","182,74","76,96","13,10","38,71","153,66"
8/29/23 0:00,"115,46","110,92","183,89","73,74","12,76","37,61","153,59"
8/29/23 0:10,"112,67","108,27","182,55","66,14","12,42","37,11","146,23"
8/29/23 0:20,"114,20","107,74","181,68","65,57","12,29","37,82","145,26"
8/29/23 0:30,"77,12","93,54","159,36","52,82","11,02","29,87","126,67"
8/29/23 0:40,"46,75","78,61","146,51","43,31","9,95","23,32","104,59"
8/29/23 0:50,"58,68","82,92","152,95","54,67","10,24","26,15","118,71"
8/29/23 1:00,"80,84","90,41","162,06","61,94","10,24","27,86","118,79"
8/29/23 1:10,"81,96","88,76","165,86","64,11","10,04","28,36","114,86"
8/29/23 1:20,"81,48","86,97","165,50","67,21","10,18","28,87","121,06"
8/29/23 1:30,"81,21","85,13","160,23","62,91","10,53","30,44","125,47"
8/29/23 1:40,"88,66","87,02","159,88","62,62","10,21","31,57","126,94"
8/29/23 1:50,"95,70","99,33","161,99","64,72","10,04","32,38","131,57"
8/29/23 2:00,"94,43","105,69","161,88","68,07","10,30","33,08","124,83"
8/29/23 2:10,"93,00","103,36","154,78","63,45","10,27","33,32","133,87"
8/29/23 2:20,"93,73","105,05","154,14","67,94","10,25","32,95","142,09"
8/29/23 2:30,"94,80","104,79","149,00","68,07","10,08","32,17","137,10"
8/29/23 2:40,"92,72","103,35","149,00","68,61","9,85","31,72","137,55"
8/29/23 2:50,"91,82","101,89","153,63","73,40","9,87","31,78","135,77"
8/29/23 3:00,"95,03","103,97","154,42","74,97","10,22","31,32","136,20"
8/29/23 3:10,"98,33","105,26","154,12","75,51","10,07","30,62","134,72"
8/29/23 3:20,"92,83","105,20","152,40","75,20","9,56","30,85","133,15"
8/29/23 3:30,"90,02","102,75","150,38","75,06","9,54","30,34","129,71"
8/29/23 3:40,"89,09","104,20","155,09","75,11","9,43","29,75","128,09"
8/29/23 3:50,"90,58","102,62","159,92","74,89","9,18","29,66","135,21"
8/29/23 4:00,"90,46","101,58","149,52","74,90","9,45","29,52","132,27"
8/29/23 4:10,"88,73","100,57","144,30","74,39","9,35","29,45","129,34"
8/29/23 4:20,"89,29","100,20","143,13","73,89","9,31","29,38","128,06"
8/29/23 4:30,"44,27","98,59","117,41","73,44","7,90","17,28","117,72"
8/29/23 4:40,"58,85","99,71","119,14","73,44","7,75","20,45","114,28"
8/29/23 4:50,"61,18","97,96","125,44","71,90","10,52","21,27","110,17"
8/29/23 5:00,"62,85","98,77","135,64","67,67","11,36","20,43","110,91"
8/29/23 5:10,"65,61","97,25","125,80","73,07","9,96","19,90","113,90"
8/29/23 5:20,"67,69","98,12","119,52","73,04","10,69","20,02","137,02"
8/29/23 5:30,"70,73","92,46","112,60","73,44","11,36","20,59","137,81"
8/29/23 5:40,"78,83","92,26","115,00","73,67","12,88","20,16","140,85"
8/29/23 5:50,"82,46","92,25","116,90","73,45","12,39","19,98","135,18"
8/29/23 6:00,"86,48","90,79","118,09","73,53","12,28","22,29","128,28"
8/29/23 6:10,"90,60","92,95","115,95","73,08","13,86","23,30","131,71"
8/29/23 6:20,"91,71","94,21","116,09","84,10","14,27","23,10","134,73"
8/29/23 6:30,"87,42","92,75","122,19","88,39","14,04","22,84","132,26"
8/29/23 6:40,"85,34","91,07","125,21","90,17","15,14","22,80","131,66"
8/29/23 6:50,"86,22","87,20","125,37","89,84","15,41","22,76","141,25"
8/29/23 7:00,"82,60","88,93","122,27","89,28","16,91","22,22","144,02"
8/29/23 7:10,"84,61","88,70","123,44","88,79","15,88","21,94","145,53"
8/29/23 7:20,"86,17","85,93","123,17","79,70","15,90","20,97","150,79"
8/29/23 7:30,"80,50","84,24","122,95","77,54","16,80","19,71","145,72"
8/29/23 7:40,"81,44","82,56","121,16","74,69","17,32","18,90","155,43"
8/29/23 7:50,"86,40","84,84","120,66","74,31","19,12","18,78","154,52"
8/29/23 8:00,"91,42","85,41","122,27","74,31","19,88","18,34","152,07"
8/29/23 8:10,"90,19","87,76","125,14","70,79","21,39","19,16","159,68"
8/29/23 8:20,"89,77","87,25","129,25","73,13","21,88","18,71","168,75"
8/29/23 8:30,"97,77","88,25","134,32","73,45","21,25","17,86","172,46"
8/29/23 8:40,"105,21","87,20","147,90","73,53","20,51","18,04","174,48"
8/29/23 8:50,"108,46","86,53","164,08","75,94","19,48","18,07","167,50"
8/29/23 9:00,"105,12","85,22","174,02","74,81","19,60","18,73","163,91"
8/29/23 9:10,"112,68","87,20","179,20","74,82","19,53","19,00","167,89"
8/29/23 9:20,"121,77","86,46","178,47","75,55","19,86","19,11","167,55"
8/29/23 9:30,"122,83","89,87","181,38","76,80","20,00","19,38","158,67"
8/29/23 9:40,"122,23","93,79","181,79","82,25","20,19","19,24","162,96"
8/29/23 9:50,"88,04","66,33","128,51","37,91","16,34","14,58","105,52"
8/29/23 10:00,"99,99","71,83","162,67","61,41","14,52","16,41","131,23"
8/29/23 10:10,"104,69","73,67","181,63","78,46","13,85","18,62","146,81"
8/29/23 10:20,"108,70","73,65","186,69","84,58","15,02","23,81","149,77"
8/29/23 10:30,"113,84","75,95","192,01","87,95","15,43","23,90","147,41"
8/29/23 10:40,"120,44","79,17","196,72","87,64","15,17","24,23","152,26"
8/29/23 10:50,"120,83","83,45","196,31","91,26","13,32","24,47","150,65"
8/29/23 11:00,"121,28","85,97","204,56","90,21","13,53","24,97","157,37"
8/29/23 11:10,"123,63","86,43","199,35","91,11","15,20","25,35","158,86"
8/29/23 11:20,"127,72","88,35","200,07","91,92","15,20","24,69","159,33"
8/29/23 11:30,"132,23","89,98","201,54","89,63","15,35","24,36","153,29"
8/29/23 11:40,"131,91","96,85","203,60","89,11","15,99","24,80","162,08"
8/29/23 11:50,"132,53","104,77","206,70","91,85","13,44","24,61","164,68"
8/29/23 12:00,"128,95","109,81","197,78","88,87","12,92","24,88","157,45"
8/29/23 12:10,"129,42","110,25","196,31","89,98","13,37","25,28","156,90"
8/29/23 12:20,"127,42","112,03","196,25","90,73","13,05","25,87","163,45"
8/29/23 12:30,"122,94","111,27","196,99","88,93","14,39","26,57","166,81"
8/29/23 12:40,"117,40","116,32","192,55","88,30","15,51","27,39","168,47"
8/29/23 12:50,"121,42","120,66","194,12","86,98","15,12","28,43","163,69"
8/29/23 13:00,"118,57","122,57","195,18","89,50","12,74","29,06","173,43"
8/29/23 13:10,"116,46","125,18","197,88","90,35","12,69","28,91","181,33"
8/29/23 13:20,"106,79","122,61","200,07","92,20","12,65","29,69","183,43"
8/29/23 13:30,"105,80","123,94","203,08","92,55","13,51","29,78","180,05"
8/29/23 13:40,"106,16","128,41","203,45","94,32","14,17","29,94","183,76"
8/29/23 13:50,"104,22","125,38","202,88","96,38","12,04","30,83","184,09"
8/29/23 14:00,"105,37","122,04","193,01","96,58","11,78","31,92","175,17"
8/29/23 14:10,"107,85","122,84","193,26","95,20","12,43","32,33","167,07"
8/29/23 14:20,"107,69","126,44","195,50","96,98","12,12","31,47","170,11"
8/29/23 14:30,"114,89","127,39","189,87","93,88","13,01","32,10","175,12"
8/29/23 14:40,"114,47","123,51","191,37","93,07","13,56","32,40","179,25"
8/29/23 14:50,"110,59","119,20","194,70","91,80","13,99","31,62","182,69"
8/29/23 15:00,"110,55","117,06","199,42","92,55","12,98","30,24","182,74"
8/29/23 15:10,"109,20","121,35","198,23","92,90","13,57","29,23","186,93"
8/29/23 15:20,"107,70","124,17","190,03","93,32","14,13","30,20","183,04"
8/29/23 15:30,"104,07","124,52","188,37","92,63","14,60","30,63","184,24"
8/29/23 15:40,"105,04","128,82","189,92","96,24","19,64","31,13","186,56"
8/29/23 15:50,"106,16","135,02","189,38","93,44","19,37","29,73","152,24"
8/29/23 16:00,"109,14","139,04","187,70","92,18","19,00","28,67","154,67"
8/29/23 16:10,"114,12","138,80","192,54","93,16","15,65","29,04","177,90"
8/29/23 16:20,"113,49","138,84","190,60","95,04","15,93","28,22","185,28"
8/29/23 16:30,"115,90","139,98","192,91","96,13","15,49","27,98","190,84"
8/29/23 16:40,"122,59","142,58","192,46","97,60","16,25","27,16","193,38"
8/29/23 16:50,"124,92","144,45","197,23","98,14","18,75","27,12","191,56"
8/29/23 17:00,"123,61","142,74","196,38","99,50","20,09","26,18","174,69"
8/29/23 17:10,"124,66","145,12","195,89","96,44","21,20","26,78","174,45"
8/29/23 17:20,"125,26","143,26","193,52","94,44","22,15","27,04","176,89"
8/29/23 17:30,"122,00","145,44","193,16","98,01","22,08","26,95","176,34"
8/29/23 17:40,"120,78","151,86","189,19","98,68","21,86","26,36","190,11"
8/29/23 17:50,"119,89","156,72","187,37","96,62","21,70","25,90","190,87"
8/29/23 18:00,"119,99","157,63","191,30","95,68","21,19","26,18","187,15"
8/29/23 18:10,"118,96","154,34","186,38","95,60","21,22","26,63","179,20"
8/29/23 18:20,"125,09","154,35","184,14","95,01","21,34","26,78","169,65"
8/29/23 18:30,"125,28","152,54","184,91","94,24","21,22","26,81","168,72"
8/29/23 18:40,"125,46","151,41","181,12","95,32","19,92","26,98","164,87"
8/29/23 18:50,"124,44","147,94","174,63","93,96","19,57","26,20","167,29"
8/29/23 19:00,"124,17","147,25","171,02","93,27","19,41","26,37","170,06"
8/29/23 19:10,"125,06","148,91","177,04","94,93","17,93","25,96","178,37"
8/29/23 19:20,"125,70","150,49","177,38","95,47","17,85","26,43","183,54"
8/29/23 19:30,"124,03","148,84","180,64","94,63","17,12","26,94","171,10"
8/29/23 19:40,"123,21","148,95","180,76","92,55","16,52","26,64","171,93"
8/29/23 19:50,"120,80","150,92","180,98","94,48","15,87","27,22","180,52"
8/29/23 20:00,"127,38","153,79","181,37","95,88","14,74","28,57","174,31"
8/29/23 20:10,"132,30","160,72","186,99","95,21","14,91","30,38","170,67"
8/29/23 20:20,"138,23","164,65","190,67","94,20","15,91","33,19","180,92"
8/29/23 20:30,"136,92","169,85","193,18","95,51","15,38","35,20","183,99"
8/29/23 20:40,"143,10","167,67","193,22","95,62","14,64","36,13","187,79"
8/29/23 20:50,"142,70","166,63","196,76","95,71","14,17","35,98","190,20"
8/29/23 21:00,"145,78","163,98","196,05","93,26","13,79","35,90","191,99"
8/29/23 21:10,"148,71","158,34","197,26","87,04","13,87","36,66","182,80"
8/29/23 21:20,"148,51","166,29","197,72","86,36","12,93","36,62","185,29"
8/29/23 21:30,"143,57","163,45","189,64","87,96","12,53","35,58","184,22"
8/29/23 21:40,"148,61","157,78","189,84","88,28","11,67","35,74","183,64"
8/29/23 21:50,"146,60","157,87","190,85","87,73","11,85","35,33","177,76"
8/29/23 22:00,"145,09","155,37","187,50","87,12","11,67","36,04","180,31"
8/29/23 22:10,"142,49","153,85","187,91","86,34","11,55","35,74","179,20"
8/29/23 22:20,"143,07","148,82","190,77","86,59","11,70","36,40","181,09"
8/29/23 22:30,"146,44","143,84","198,30","86,29","11,98","35,74","184,91"
8/29/23 22:40,"152,00","143,42","200,46","86,54","11,70","35,68","183,78"
8/29/23 22:50,"151,48","140,45","201,10","86,20","11,96","35,29","189,26"
8/29/23 23:00,"149,10","142,44","200,71","86,55","11,96","35,66","190,37"
8/29/23 23:10,"148,76","143,25","195,20","86,19","12,47","35,91","190,97"
8/29/23 23:20,"144,11","145,94","193,94","85,13","12,42","35,11","185,12"
8/29/23 23:30,"136,90","145,82","192,63","85,44","12,32","34,90","186,73"
8/29/23 23:40,"134,93","146,33","193,06","85,49","12,28","34,04","187,15"
8/29/23 23:50,"137,87","146,83","193,39","84,33","12,35","33,72","190,72"
8/30/23 0:00,"141,50","143,90","189,51","84,29","12,05","33,97","185,78"
8/30/23 0:10,"139,96","143,16","182,13","80,27","11,42","34,18","189,20"
8/30/23 0:20,"139,38","140,92","182,88","77,79","11,75","33,20","191,79"
8/30/23 0:30,"137,68","138,12","183,20","77,37","12,07","33,14","194,10"
8/30/23 0:40,"138,28","138,57","186,52","77,67","11,92","33,02","200,15"
8/30/23 0:50,"135,61","140,23","186,78","80,17","11,54","32,17","195,38"
8/30/23 1:00,"134,11","139,94","184,94","80,54","11,64","32,21","199,74"
8/30/23 1:10,"132,90","139,26","183,73","80,14","11,49","31,62","194,72"
8/30/23 1:20,"132,01","137,35","182,64","77,19","11,07","30,51","194,89"
8/30/23 1:30,"128,18","137,29","180,41","76,15","10,85","29,47","195,97"
8/30/23 1:40,"131,50","138,96","183,22","76,30","11,00","29,03","198,89"
8/30/23 1:50,"128,67","136,97","181,82","75,92","10,65","28,84","200,72"
8/30/23 2:00,"131,96","137,23","183,14","76,18","10,30","28,51","196,11"
8/30/23 2:10,"132,65","135,43","181,37","76,27","10,38","28,73","198,09"
